type, location, category
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/I3a2H71mpgM.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/foKcxbgNY7o.txt,legal
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dQzst8BJouo.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/D6e7BnTXPLQ.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/T-4Z0CCdL0A.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VrUdJREnf-k.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bdZ6Ewm_Rgc.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/N00mjcSEQZI.txt,login
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LLyYDZ8wolU.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bH-zngHRUuc.txt,gratitude
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AalA70GFAPc.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AI1mkI3peQY.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RJPVhhX8pmQ.txt,open case
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AdSQRVcC1sU.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LPJrqup-H3M.txt,emancipation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/N6Hu4zlyghs.txt,incarceration
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VMzuSmoINwI.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FxGzpp540LY.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ooyv8B0BDyQ.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fRdCqUR0rhE.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fw0AlX9Ir4g.txt,tanf
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fR6fA_3uhfM.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/L59WwP6eGxQ.txt,paternity
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XFRhtjbOusE.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VSvqyPvgD7M.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eayGNHxddZk.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ArUOFUwdRzg.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MDNOtBhFya8.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EbDf_V6kmKM.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/e8hpwpYdJjI.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/G8bGiOwIjCg.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MBE1_plBJGA.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QfhTVN-K1tw.txt,payment modification
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/U6VDGGQcFng.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZT4MSZQWWuU.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Op8OF9sMIQw.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eLKLbeJfWaM.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/L0mefxt7UlE.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NnEXRDxDVTA.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XJxF5Wediuk.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YHYuJQke3hc.txt,card
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GyuIzGpbLJs.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dDIefrCwHeI.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QsS0tI8hNyc.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XyakpUh4PcQ.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NJBxIZ715_o.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cjhE_t-UkK8.txt,payment timelines
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Er75VHvo--M.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bHvLnHxjSuk.txt,not received payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LjCGN8N2Bjw.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JwnocIcDGcM.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/U2NtTgRmsoc.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HWXvw_jBEBA.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FugMq1f-jk8.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NRf2fNrOL5I.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JT3DLppG9lU.txt,login
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YqUQMX7RmJk.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QwTn4qi7ON8.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/K5I6xFsmWXE.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Rd9Oa4W16H8.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YYkZB8LEWnU.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bN9ClA48b0w.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Lt4HHT94foU.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bQAHQRFx1dI.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CkqDJGY5mrc.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/efsxxsR6lxQ.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/djADvRA5jHI.txt,documentation
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DsPP7UqROew.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Liq2qU51wUE.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/If9nsYyg1fc.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MLWtgev1D2U.txt,cant make payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/emS11QN7UUg.txt,fax
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IBxIkOV_d2U.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BvzwOZBF2UU.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ij1V5EntsRY.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VpNyR4ub-ec.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CesjzYKlsAA.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DEPM2Hs20ts.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bjKxK86Q8vc.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Kt1t1-gFD1o.txt,appointments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FABxcCzTHt8.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UnHwhGZ6_OM.txt,documentation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J5bSxH72Fuw.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Z8BLzg6V3F4.txt,card
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ehDv2Gmgj5M.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AlEbjeORmew.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GC-0h5Umslc.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DKxpuZJpj7U.txt,info about parent
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Uxvi8gZJxfg.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KUaWuktTpFk.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Wo_88Ne0f1U.txt,not received payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ax57VlJuq8E.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZYvCrZts3Hk.txt,contact human
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DvUnjmd9gpw.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Znlzy6IFJkI.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PRspAmCVTQk.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VCEsDrVogLE.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TWhBUKKzCdo.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bFd23NvbJEk.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Nq3L6pc9aL0.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NXXY9r3vYyM.txt,account information
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YlM_AbEblGw.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ft1Tj1PzjfY.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/H3MJ8KwTmiI.txt,estimate payments
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Mu5AAcSmm9M.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fq_dm6eU41k.txt,account information
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ti0z2bl2ynU.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FDvrFWGCFHo.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XZvZ-gfbUHU.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HI5BQ-XY8NU.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NHVnfc2_sI4.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dPPXMV7r9yI.txt,make payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EmYkiivV5fI.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EE_0Ta4-79o.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/brgegGQt6Jw.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/G0f9YA7mytU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CIH_7ewXsng.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Mt-kf1KKngk.txt,office locations
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/O-P1U2RYDMM.txt,not received payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XWh8BMG6rdk.txt,case status
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BE-5v7JvAyE.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ImByvDPsYuI.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RT7wjfbzHic.txt,account information
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PVaqaZ-hgZU.txt,appointments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dPH-iD8eD9g.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Tt9AObv4RL0.txt,appointments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fGs5kyRqwK0.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fueJ-RzEmJY.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dYPIhQwIvCI.txt,fax
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YyJKYZ9XnRY.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UPX-7MrBmZk.txt,enforcement
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CtEMXdNj_QM.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/b1v06DYvaNc.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DbWqjaFJqEk.txt,enforcement
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CNq3fZQb_uE.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CcPwoOe1jAI.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VWy9KkuTZPg.txt,documentation
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CdwClXbcxzM.txt,gratitude
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/S-yEr78dJHM.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TyF8Qon_RHE.txt,account information
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cDptZbPM0pU.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LLyy1uuOw7k.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J-W0loYOArU.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dHvXUYbUu-g.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/V1DswPMCvUI.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KiKqt0FH_fw.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IQFxyx9UUmA.txt,support inquiries
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XXF8F1RIAak.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cS4Y5DrQcdE.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Wul86UhLguA.txt,email
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZCb4Sg4-B2Q.txt,open case
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LYsY5lLzJXY.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dE2uTYlSoXk.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EpMoEVRBoEo.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/M4OXSH-qLU4.txt,case status
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/euJO1YaowJo.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AN6RdZPRrRM.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dd2iF-gakuE.txt,make payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BG-Jb_aCKxc.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Czi-ljJEZek.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZwXG904hkHA.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SBnE_KmaVtI.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dJwGRUgh_LY.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KT7PpolFVws.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fp2WTFxIrMc.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/O2BCRGzzXGk.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cMhqKtU61t0.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IDeSCCzfYSs.txt,documentation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/As_xK54rvsU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AoqZZbi3Ukk.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SjdYtkPnvcw.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OnMLdzBWzpA.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/A1K_y7G5-gA.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FZfqylWjfR8.txt,addressing check
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SNzw0D4pnkA.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GYPi0cQUwhc.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fR80_LdLhVI.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/R5ePdFuRC6c.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/R7tKjiaNSK4.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Rj768WC7o14.txt,change employment information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/a-qtQijUg3c.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aUYQPcoMRug.txt,gratitude
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Bft62NAC79c.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ypqx7-0XjpE.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/M-ZFiClHr7s.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Q3BlCpqK5aY.txt,change of information
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/F7vOsHxktEc.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KLygOkgj3WE.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/I9LTOWr9Ux8.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VtCyduWVQ8k.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GX05vpQmfYo.txt,email
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/G-09hpqg2OE.txt,addressing check
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VG8q7ON-NQI.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Rr6Lpx-p3OA.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LCuSIj1woMU.txt,child care
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CXP4R8sCF5k.txt,gratitude
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/e2qbrA7lZX4.txt,refund
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DAK4Abd9y7g.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UV-s9l-vOEc.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BvGVx63mBEk.txt,estimate payments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/N7nGH_oFWs8.txt,insufficient response
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BkAINj9YfEo.txt,not received payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AMboTKSHu0E.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VbbxGHQDHJU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DYHzridmEsI.txt,info about parent
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BPHwcmdChbw.txt,payment timelines
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Wnu5gEam6B8.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/a2YA1RMFN9s.txt,info about parent
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QX1itZNPJbY.txt,make payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RJuDXKyNVQk.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JhPGuFCXzfE.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PI__X1OsJcQ.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/crfhv9lFEDo.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Yg_rA4b_0ss.txt,addressing check
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WB4iEdcpmCI.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WAGbNUCHVX8.txt,fax
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZIk8qvtrljQ.txt,make payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BM5Zyv3xkcM.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FU9Z7kfB9fY.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/R8Ry6UA_TU0.txt,insufficient response
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aQAsQEBwnaQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/T4JYfzMdxtY.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ETcG3NkPqxY.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bvo6ZW7IURc.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dkfFsEVvXJ8.txt,insufficient response
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SOTZfifsX9g.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/da07dMInY4Q.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YLTp34RsfHQ.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/O6UkY1dP81g.txt,payment history
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Z2V93X6mp_Q.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MNBbYrlWc_o.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bNUKBsXsKew.txt,account information
