type, location, category
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/cFojdVsOPzs.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GoBRFIPDg2w.txt,change of information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/dX2Z6YPeJIQ.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/dqAn_EnArN4.txt
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/PHIdCJy9fHk.txt,paternity
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ROSV71luJ2E.txt,enforcement
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/HO4BkoMEHWw.txt,login
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/caGk51NcrWs.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/eFOuEu-Y2QE.txt,info about parent
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Gblx8NZQeR8.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Q3BlCpqK5aY.txt,change of information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KHfGjuGNSB8.txt,legal
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/UeSTJtjcdbA.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/WGIGB_VhOZ0.txt,support inquiries
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bvMpHKVjPyM.txt,refund
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/SMV6esVWIXY.txt,card
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Nd4RHHjDu20.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/PEwDKEj_0NU.txt,make payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FCBLp8Tc-A8.txt,change of information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/OcQvPUp5Ilw.txt,gratitude
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZBqbnWC0_mw.txt,interstate
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FJHK-cy41qc.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/E5Vhx5X4uhQ.txt,snap
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/M-IzuG8J20I.txt,fax
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/cdcwnC8Vf40.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/XC4QDhrvZcY.txt,enforcement
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FeimAOKF8Vw.txt,change employment information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZX8TxHrZiWw.txt,visitation
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/a9Y06Q_snJo.txt,open case
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Uxvi8gZJxfg.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/LPj7M0SLxF0.txt,paternity
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Jpa8SeilXSI.txt
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/DT2QSLveYLM.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GqH-DeP3sTA.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/UAEolu6p9o8.txt,change employment information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/HJK0jyf5cDg.txt,emancipation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ctHaGfCPdbY.txt,legal
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/dFhcUN8vODY.txt,account information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/cura2CTlINw.txt,office locations
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/H5icXy_Mtac.txt,account balance
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/N2K1CZVgys0.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/fauPPHSQGE0.txt,complaints
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/UYAaT-07bj4.txt,contact human
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/YcLRZG_FsMg.txt,card
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/TJdy7LZyoNg.txt,contact human
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Aax-WtpG3lk.txt,cant make payments
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Zce_7a2G2pQ.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Eqy1KKDfjsM.txt,support inquiries
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/YE2uo6Z0Qoc.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/fjFZquRIGUY.txt,office locations
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/QF4FI-SZKko.txt,terminate
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/XdiYcsJJKK8.txt,office locations
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FdKbbDKeLtA.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/W2DSEhF6x6I.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/MrHJ6pv-1YA.txt,not received payment
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Yz18emvaVTU.txt,case number
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/EV6vFPdG43M.txt,arrears
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZT4MSZQWWuU.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/aevu_l3aAv4.txt,account information
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/R5G3-VRs4o0.txt,enforcement
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/BG-Jb_aCKxc.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/IFxUxYjsVRM.txt
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/euJO1YaowJo.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/XhfGqrSxKiM.txt,card
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Y1UfF-oK8Sg.txt,legal
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/DKq_FG-I9Qk.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/MetfZY_J-Ek.txt,login
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Ax57VlJuq8E.txt,documentation
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Bb8aXm1BFiI.txt,paternity
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/WB4iEdcpmCI.txt,paternity
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/XW_WjeG9Q4c.txt,office locations
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/USkVUW7BV2s.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/MNBbYrlWc_o.txt,not received payment
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/LYsY5lLzJXY.txt,emancipation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GX4fN-110U4.txt,arrears
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GP0DNaWTw3g.txt,verification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/G07AM2p94Lk.txt,online action
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/B0fc4v_jzwU.txt,change employment information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/dkfFsEVvXJ8.txt,insufficient response
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/EeB6tj-Z8MI.txt,fee
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/c_OmORl8sXA.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/HVNZgRTewFk.txt,snap
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Y_QskuZ65S8.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/SgaLa3DZ89M.txt,visitation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/D5ha81ZaUIg.txt,login
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/YBE8E1maFBg.txt,insufficient response
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FBXPNHm8-U8.txt,open case
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/BuYfi1gykt8.txt,terminate
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/djADvRA5jHI.txt,documentation
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/PUh_dranw3A.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/aszqhXH8K5Q.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/R70Zjv2mFeU.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/MYuESwx0DPQ.txt,refund
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/YbWvpgdSu_Q.txt,greater_than 1 month
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/G-nCXAsRaUo.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ekDoqmOdF-g.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/MZT49kXLNvU.txt,enforcement
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZsqovPxeUKA.txt
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/CRpV5iMHA7g.txt,verification
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/VbRoF3kP6Rk.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Ti2k_SMI1j8.txt,insufficient response
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FmyTtUQq96g.txt,office locations
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/EI_EGFIXcYw.txt,card
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/I00H6TqlmoM.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/VI4hZWFiZK0.txt,open case
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/f2ySxtZplYQ.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/UlT4_34TZ24.txt,visitation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/LIbqZxdj1Ig.txt,emancipation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/J5JIWyejwak.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/QOqBJs03cbg.txt
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/NirIBJDFjrA.txt,account information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Hgg0DMAJypE.txt,change of information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/EFX6zaaNRtc.txt,payment modification
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Y4qyinO5yOQ.txt,change of information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/V-fOmQSEh8M.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/eNkZB2MWYqs.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Vbj3EJNehtg.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GnOxw3OCHAI.txt,verification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KcBwDWUIdf0.txt
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/LtbIZ481oM8.txt,visitation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GreJMF88bUk.txt,online action
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/fRCKEWb_2wY.txt,make payment
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Hi6918ltdis.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/BQI-JICHTX8.txt,make payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KSLSFkuyNxk.txt
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/UVyPcNWouJU.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/RGwZvr3OXLw.txt,visitation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/eXt123YxB5Y.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/WiGISE1Jn9M.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/IMLUDPQ0mpg.txt,not received payment
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/RbdpF6sDcY0.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/dDIefrCwHeI.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/dE3HNDquS9A.txt
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/HgA5HPuwBi8.txt,cant make payments
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Qf-Et0TjRnQ.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/P3r0Q4aeh6w.txt,contact human
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/M_P8cXNyXMw.txt,card
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/LCWPF4S_qlg.txt,account balance
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/IBxIkOV_d2U.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/K8Q0wRpMXWI.txt,emancipation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/aHZc9AMqvS4.txt,change of information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ISMTdQkRIiQ.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZR8Qe8MAMYs.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/CIH_7ewXsng.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bQAHQRFx1dI.txt
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Bft62NAC79c.txt,verification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KpJDZjIb3fU.txt,payment history
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/c0zCpHW8LUw.txt,appointments
